batch_num,avg training loss,avg validation loss,stl normed val mae
128,0.008678123354911804,0.03009798750281334,1.1834338345491062
129,0.013120683841407299,0.035641953349113464,1.2587081999831593
130,0.009592930786311626,0.02658882364630699,1.130854712524479
131,0.009480317123234272,0.048229653388261795,1.4887992784901753
132,0.007356239482760429,0.033551331609487534,1.2418289826857363
133,0.009583867155015469,0.027674729004502296,1.1292910433587922
134,0.012306313030421734,0.026452278718352318,1.124788047102711
135,0.008128956891596317,0.02515687234699726,1.103111367294754
136,0.005817943252623081,0.030064677819609642,1.1879754493303616
137,0.0075088790617883205,0.03807768598198891,1.3003636148376334
138,0.006922703702002764,0.031904689967632294,1.220583458385809
139,0.005556209944188595,0.03151547163724899,1.2132548310262772
140,0.007595598232001066,0.04212241619825363,1.3365425671254685
141,0.010107518173754215,0.02817913144826889,1.1566346106321914
142,0.006800201255828142,0.028168175369501114,1.1453022330821525
143,0.011373884975910187,0.034248530864715576,1.2197423621516703
144,0.014721980318427086,0.02680356241762638,1.1023435700376727
145,0.01020475011318922,0.032956451177597046,1.3006570648151081
146,0.005879966076463461,0.040762633085250854,1.363183505903018
147,0.005447792820632458,0.03410311043262482,1.329385817609886
148,0.006103705149143934,0.05161735415458679,1.562139414765341
149,0.005389240570366383,0.032426826655864716,1.2223375524502988
150,0.004088583402335644,0.03449258208274841,1.2411428686907835
151,0.004352897871285677,0.031363070011138916,1.1896230883813779
152,0.004037350881844759,0.02800639346241951,1.1704854495689996
153,0.004808653611689806,0.028812440112233162,1.1572923959063752
154,0.004249217454344034,0.028584115207195282,1.1395250795645686
155,0.005378638859838247,0.029169201850891113,1.162232264228489
156,0.0036816797219216824,0.033746544271707535,1.2364893364072964
157,0.003564685583114624,0.03389628976583481,1.2361777204788351
158,0.0033662766218185425,0.03757474943995476,1.283686001485774
159,0.0034603283274918795,0.02903267741203308,1.194692532018221
160,0.00343324220739305,0.029721209779381752,1.181983861370363
161,0.0033926074393093586,0.03205757215619087,1.222975012184917
162,0.004276835825294256,0.027380773797631264,1.1508714309230585
163,0.00423057097941637,0.030584942549467087,1.1881539329746698
164,0.00738527299836278,0.0281380582600832,1.1718481499622342
165,0.0042887660674750805,0.026251180097460747,1.1120372009602553
166,0.004549929406493902,0.033512990921735764,1.216239255407582
167,0.003999591805040836,0.032223522663116455,1.1970420373573532
168,0.005320516414940357,0.02952754870057106,1.162135844950176
169,0.0034924030769616365,0.03388531133532524,1.2637341977791814
170,0.0036744556855410337,0.03077579103410244,1.19896788223117
171,0.004590288735926151,0.027715839445590973,1.1280415308140124
172,0.0045250835828483105,0.028216734528541565,1.1759671205551525
173,0.004761787131428719,0.03194083273410797,1.2096621648734793
174,0.005074855871498585,0.03825920447707176,1.3506379477101722
175,0.005081897601485252,0.03675669804215431,1.3143223061687603
176,0.007826397195458412,0.030090879648923874,1.178905685437813
177,0.005913721863180399,0.038872744888067245,1.3532476199557408
178,0.004169829655438662,0.04806393012404442,1.4942832360995293
179,0.005919639952480793,0.03882067650556564,1.4711033556060922
180,0.007455581799149513,0.030928313732147217,1.1838488566601062
181,0.00573567021638155,0.027869142591953278,1.144336515883554
182,0.0061329868622124195,0.028155114501714706,1.1914117358631287
183,0.004027143120765686,0.036241959780454636,1.316042354954478
184,0.004323142115026712,0.035217657685279846,1.266182027915961
185,0.004265079274773598,0.02854178287088871,1.1655629849901386
186,0.004489484708756208,0.03354674205183983,1.2309348745825752
187,0.0033455868251621723,0.03866845741868019,1.3138948346647765
188,0.004782223608344793,0.02832757867872715,1.1650980382725813
189,0.005137886386364698,0.027870651334524155,1.1399402287101907
190,0.004808389116078615,0.03476496785879135,1.2392680917351244
191,0.003718388034030795,0.026503173634409904,1.1369444982475028
192,0.003994224593043327,0.03403942659497261,1.2678940735204751
193,0.00368629302829504,0.029076499864459038,1.1714958829546422
194,0.0028714581858366728,0.03122611716389656,1.190628821485996
195,0.0028141182847321033,0.032319530844688416,1.279959694910334
196,0.003925270400941372,0.02889573574066162,1.148848023459328
197,0.0031595199834555387,0.03476419672369957,1.2283081796976205
198,0.0039564562030136585,0.03128865361213684,1.214158301259957
199,0.0035807746462523937,0.029420597478747368,1.2045417803531007
200,0.006480272859334946,0.03176906704902649,1.2326437443215321
201,0.0034184399992227554,0.03235315904021263,1.2030164756433432
202,0.004043937660753727,0.03143956884741783,1.2807817359511302
203,0.0039531392976641655,0.046468354761600494,1.5068860869070249
204,0.005156290717422962,0.032001279294490814,1.2527676799413188
205,0.00582415284588933,0.02951485849916935,1.1825514520627256
206,0.004421013407409191,0.02987675368785858,1.1737292786490074
207,0.004613348748534918,0.03949543461203575,1.3101494728959937
208,0.0073438785038888454,0.028152387589216232,1.131721850856186
209,0.005743492394685745,0.04726666212081909,1.6550115053204522
210,0.007347161881625652,0.03807879239320755,1.302028403562658
211,0.006140898447483778,0.03155382722616196,1.196653946586277
212,0.0047839609906077385,0.0331781841814518,1.2158631058910008
213,0.0043539004400372505,0.029463833197951317,1.1545428585416724
214,0.003616184229031205,0.028048673644661903,1.1266969963717643
215,0.004360956139862537,0.028802137821912766,1.1552515846993916
216,0.0034087044186890125,0.030862996354699135,1.16703455405467
217,0.003304869867861271,0.031658273190259933,1.207713326733029
218,0.0031890172977000475,0.03407080098986626,1.2359946635881247
219,0.003731836099177599,0.03125370293855667,1.2291468622739357
220,0.0039372858591377735,0.030860763043165207,1.1687346584046894
221,0.003531233174726367,0.03458903357386589,1.2346132891054145
222,0.005654951091855764,0.032004646956920624,1.2488368476240024
223,0.005206076428294182,0.034239061176776886,1.2300058703898165
224,0.0041016167961061,0.03505369648337364,1.267023251184722
225,0.003892522305250168,0.04321301728487015,1.4221477691474778
226,0.003995558246970177,0.032323580235242844,1.2086098100624831
227,0.005845298990607262,0.027767719700932503,1.1377798779236385
228,0.00485548609867692,0.03086676448583603,1.1877375134828247
229,0.006388631649315357,0.03438509628176689,1.2908705715836364
230,0.00500029930844903,0.03201226145029068,1.224137124909566
231,0.005556867457926273,0.036338239908218384,1.294428049146062
232,0.003726916154846549,0.03864424675703049,1.3025702062266968
233,0.0031185070984065533,0.028381342068314552,1.1394267547669212
234,0.0031715482473373413,0.03299470618367195,1.207117661389142
235,0.004072229377925396,0.034542620182037354,1.223694282216286
236,0.004343237727880478,0.027049850672483444,1.1482448630727262
237,0.003770706243813038,0.028968796133995056,1.1982506447537578
238,0.0041511524468660355,0.038145340979099274,1.2915303894117767
239,0.0050444696098566055,0.03295829892158508,1.1968865469796781
240,0.004827779717743397,0.028899187222123146,1.1449892197728462
241,0.00798763707280159,0.034329596906900406,1.2209598619716349
242,0.0030819198582321405,0.029664667323231697,1.1450228839477512
243,0.0026320847682654858,0.030321154743433,1.1564392313831195
244,0.003173448843881488,0.031181417405605316,1.175513861022845
245,0.0027398630045354366,0.03144684433937073,1.178628241822746
246,0.0021567526273429394,0.031172771006822586,1.2037241855240843
247,0.002763362368568778,0.03318433091044426,1.2233274062271313
248,0.002155988710001111,0.03229103609919548,1.1880102568168673
249,0.0029478739015758038,0.03176475316286087,1.2017048431682669
250,0.00321988295763731,0.030682502314448357,1.1694867033686072
251,0.0037169528659433126,0.03560056909918785,1.2559125490505676
252,0.0023791196290403605,0.03621354699134827,1.2594500821772947
253,0.0022097905166447163,0.03126899152994156,1.2039976910658605
254,0.0030336666386574507,0.030923744663596153,1.1821337622246575
255,0.002782492432743311,0.030309252440929413,1.216495992379217
256,0.002499487018212676,0.030536850914359093,1.1710975023791612
257,0.002939519239589572,0.030115777626633644,1.190439793968038
258,0.0048296647146344185,0.02797742187976837,1.1633626182975672
259,0.004463690798729658,0.03367779776453972,1.2477175455670628
260,0.004208216909319162,0.03469341620802879,1.2618061933167857
261,0.005721254274249077,0.03245612233877182,1.2871795806331912
262,0.005139430519193411,0.0350600965321064,1.258131208728748
263,0.004753544926643372,0.035988956689834595,1.2669563039387786
264,0.006581837311387062,0.03040682151913643,1.2468937260415547
265,0.006776154041290283,0.026776177808642387,1.1091268377637415
266,0.004469170235097408,0.03527510166168213,1.2517399698470457
267,0.007533779833465815,0.02884281799197197,1.1728190755803465
268,0.005878625903278589,0.027872681617736816,1.196390349745039
269,0.0045400639064610004,0.031050361692905426,1.1980278260262727
270,0.0022538250777870417,0.02865201234817505,1.1701805664755194
271,0.002878843806684017,0.03140554577112198,1.2153575080943129
272,0.00243215705268085,0.03501030057668686,1.2565605526588355
273,0.002796718617901206,0.03397225961089134,1.2340727567875984
274,0.002876617945730686,0.03123776987195015,1.2216359402314272
275,0.003562693716958165,0.03532274439930916,1.2704374336932118
276,0.002577707404270768,0.036921415477991104,1.283274028205709
277,0.003971084486693144,0.029096106067299843,1.1867612524105764
278,0.003635432105511427,0.02883729711174965,1.1551951813270978
279,0.004748395644128323,0.029299361631274223,1.157564377032684
280,0.002944791689515114,0.030501289293169975,1.19250054961072
281,0.007944184355437756,0.027540329843759537,1.1615151537856991
282,0.005252222530543804,0.031527116894721985,1.2637961906748558
283,0.0039049934130162,0.02679687924683094,1.1097272033886532
284,0.003411721671000123,0.02908291295170784,1.1499013945473022
285,0.003365255892276764,0.0295932125300169,1.1483355657930365
286,0.003490301314741373,0.030743561685085297,1.171867332190199
287,0.003006500191986561,0.030068716034293175,1.1598570978956555
288,0.0020565774757415056,0.02614339254796505,1.1006966931943902
289,0.0036165467463433743,0.02934214286506176,1.156831514296731
290,0.003427068470045924,0.030393939465284348,1.1705175893284374
291,0.002546577714383602,0.03072102926671505,1.1871593789168127
292,0.0034070645924657583,0.03469584137201309,1.2396236616428957
293,0.0038500851951539516,0.030377250164747238,1.1820943814917497
294,0.0025627685245126486,0.028445327654480934,1.1493207192888446
295,0.00479258643463254,0.031046951189637184,1.1948632665505698
296,0.006189247127622366,0.033289507031440735,1.2350542262793602
297,0.004756038077175617,0.033074986189603806,1.2590036825145907
298,0.002672387519851327,0.030861416831612587,1.228985147199769
299,0.0027914720121771097,0.03485025465488434,1.2439536367434267
300,0.0037354431115090847,0.03258892148733139,1.2867812000577101
301,0.005503123626112938,0.029956046491861343,1.1784644941946227
302,0.004618792328983545,0.040738239884376526,1.42691118637924
303,0.005192028824239969,0.03381960093975067,1.243874875277611
304,0.0036377969663590193,0.032901581376791,1.2847293368385881
305,0.004026439506560564,0.033780474215745926,1.2356436669267554
306,0.004004338290542364,0.035140350461006165,1.241696612609317
307,0.00334913469851017,0.026914458721876144,1.1455476639724043
308,0.004736694041639566,0.038113001734018326,1.3283955827291867
309,0.007077263202518225,0.03415623679757118,1.3208623025931563
310,0.006277770269662142,0.02997461147606373,1.185091128231416
311,0.005641620606184006,0.03747785463929176,1.3484016302194946
312,0.01045222394168377,0.03815050423145294,1.3549716068147495
313,0.007169449236243963,0.035898901522159576,1.38142732911301
314,0.006097443867474794,0.03258192166686058,1.2037887191122043
315,0.0052632540464401245,0.03258567675948143,1.2198629180082172
316,0.006096108350902796,0.03185175731778145,1.2332311524149706
317,0.004333703313022852,0.029542041942477226,1.215068504328618
318,0.005034881178289652,0.043355219066143036,1.457513826887321
319,0.006129917223006487,0.033243171870708466,1.2890335239107955
320,0.003912436310201883,0.029463905841112137,1.179449393621186
321,0.004201474599540234,0.02968689613044262,1.181741352276424
322,0.004766857251524925,0.0378815233707428,1.3540534005648848
323,0.006280224304646254,0.026926208287477493,1.1361947399067858
324,0.004288521129637957,0.03384314104914665,1.226083676426815
325,0.006767654791474342,0.03185052424669266,1.2026217790719087
326,0.0065582795068621635,0.028181836009025574,1.1608688016275208
327,0.00625583715736866,0.030429121106863022,1.1812314353025783
328,0.0030914917588233948,0.037404224276542664,1.3140052277515408
329,0.00393400015309453,0.030680501833558083,1.1627263018745493
330,0.0026582444552332163,0.029183052480220795,1.1368147958981514
331,0.002095452742651105,0.032105784863233566,1.1896460816480112
